2541	Música gerada 7 de Mark Ronson	Mark Ronson	Forró	7
2542	Música gerada 8 de Mark Ronson	Mark Ronson	Forró	8
2543	Música gerada 9 de Mark Ronson	Mark Ronson	Forró	5
2544	Música gerada 10 de Mark Ronson	Mark Ronson	Forró	6
2545	Música gerada 1 de Maroon 5	Maroon 5	Elevator music	8
2546	Música gerada 2 de Maroon 5	Maroon 5	Elevator music	6
2547	Música gerada 3 de Maroon 5	Maroon 5	Elevator music	5
2548	Música gerada 4 de Maroon 5	Maroon 5	Elevator music	3
2549	Música gerada 5 de Maroon 5	Maroon 5	Elevator music	2
2550	Música gerada 6 de Maroon 5	Maroon 5	Elevator music	1
2551	Música gerada 7 de Maroon 5	Maroon 5	Elevator music	5
2552	Música gerada 8 de Maroon 5	Maroon 5	Elevator music	1
2553	Música gerada 9 de Maroon 5	Maroon 5	Elevator music	3
2554	Música gerada 10 de Maroon 5	Maroon 5	Elevator music	2
2555	Música gerada 1 de Mary Hopkin	Mary Hopkin	Swing	7
2556	Música gerada 2 de Mary Hopkin	Mary Hopkin	Swing	8
2557	Música gerada 3 de Mary Hopkin	Mary Hopkin	Swing	1
2558	Música gerada 4 de Mary Hopkin	Mary Hopkin	Swing	3
2559	Música gerada 5 de Mary Hopkin	Mary Hopkin	Swing	6
2560	Música gerada 6 de Mary Hopkin	Mary Hopkin	Swing	7
2561	Música gerada 7 de Mary Hopkin	Mary Hopkin	Swing	10
2562	Música gerada 8 de Mary Hopkin	Mary Hopkin	Swing	8
2563	Música gerada 9 de Mary Hopkin	Mary Hopkin	Swing	6
2564	Música gerada 10 de Mary Hopkin	Mary Hopkin	Swing	5
2565	Música gerada 1 de Matt Bloyd	Matt Bloyd	Gothic Metal	6
2566	Música gerada 2 de Matt Bloyd	Matt Bloyd	Gothic Metal	9
2567	Música gerada 3 de Matt Bloyd	Matt Bloyd	Gothic Metal	2
2568	Música gerada 4 de Matt Bloyd	Matt Bloyd	Gothic Metal	4
2569	Música gerada 5 de Matt Bloyd	Matt Bloyd	Gothic Metal	9
2570	Música gerada 6 de Matt Bloyd	Matt Bloyd	Gothic Metal	4
2571	Música gerada 7 de Matt Bloyd	Matt Bloyd	Gothic Metal	5
2572	Música gerada 8 de Matt Bloyd	Matt Bloyd	Gothic Metal	8
2573	Música gerada 9 de Matt Bloyd	Matt Bloyd	Gothic Metal	9
2574	Música gerada 10 de Matt Bloyd	Matt Bloyd	Gothic Metal	7
2575	Música gerada 1 de MattyB	MattyB	Gothic	3
2576	Música gerada 2 de MattyB	MattyB	Gothic	2
2577	Música gerada 3 de MattyB	MattyB	Gothic	7
2578	Música gerada 4 de MattyB	MattyB	Gothic	10
2579	Música gerada 5 de MattyB	MattyB	Gothic	7
2580	Música gerada 6 de MattyB	MattyB	Gothic	10
2581	Música gerada 7 de MattyB	MattyB	Gothic	3
2582	Música gerada 8 de MattyB	MattyB	Gothic	1
2583	Música gerada 9 de MattyB	MattyB	Gothic	9
2584	Música gerada 10 de MattyB	MattyB	Gothic	2
2585	Música gerada 1 de Meat Loaf	Meat Loaf	Hard rock	10
2586	Música gerada 2 de Meat Loaf	Meat Loaf	Hard rock	4
2587	Música gerada 3 de Meat Loaf	Meat Loaf	Hard rock	9
2588	Música gerada 4 de Meat Loaf	Meat Loaf	Hard rock	5
2589	Música gerada 5 de Meat Loaf	Meat Loaf	Hard rock	9
2590	Música gerada 6 de Meat Loaf	Meat Loaf	Hard rock	9
2591	Música gerada 7 de Meat Loaf	Meat Loaf	Hard rock	6
2592	Música gerada 8 de Meat Loaf	Meat Loaf	Hard rock	8
2593	Música gerada 9 de Meat Loaf	Meat Loaf	Hard rock	2
2594	Música gerada 10 de Meat Loaf	Meat Loaf	Hard rock	10
2595	Música gerada 1 de Megadeth	Megadeth	Funk	8
2596	Música gerada 2 de Megadeth	Megadeth	Funk	8
2597	Música gerada 3 de Megadeth	Megadeth	Funk	5
2598	Música gerada 4 de Megadeth	Megadeth	Funk	4
2599	Música gerada 5 de Megadeth	Megadeth	Funk	2
2600	Música gerada 6 de Megadeth	Megadeth	Funk	1
2601	Música gerada 7 de Megadeth	Megadeth	Funk	4
2602	Música gerada 8 de Megadeth	Megadeth	Funk	5
2603	Música gerada 9 de Megadeth	Megadeth	Funk	5
2604	Música gerada 10 de Megadeth	Megadeth	Funk	4
2605	Música gerada 1 de Meghan Trainor	Meghan Trainor	Elevator music	4
2606	Música gerada 2 de Meghan Trainor	Meghan Trainor	Elevator music	1
2607	Música gerada 3 de Meghan Trainor	Meghan Trainor	Elevator music	7
2608	Música gerada 4 de Meghan Trainor	Meghan Trainor	Elevator music	3
2609	Música gerada 5 de Meghan Trainor	Meghan Trainor	Elevator music	2
2610	Música gerada 6 de Meghan Trainor	Meghan Trainor	Elevator music	2
2611	Música gerada 7 de Meghan Trainor	Meghan Trainor	Elevator music	9
2612	Música gerada 8 de Meghan Trainor	Meghan Trainor	Elevator music	7
2613	Música gerada 9 de Meghan Trainor	Meghan Trainor	Elevator music	3
2614	Música gerada 10 de Meghan Trainor	Meghan Trainor	Elevator music	4
2615	Música gerada 1 de Mercyful Fate	Mercyful Fate	Cha-cha-chá	10
2616	Música gerada 2 de Mercyful Fate	Mercyful Fate	Cha-cha-chá	10
2617	Música gerada 3 de Mercyful Fate	Mercyful Fate	Cha-cha-chá	9
2618	Música gerada 4 de Mercyful Fate	Mercyful Fate	Cha-cha-chá	2
2619	Música gerada 5 de Mercyful Fate	Mercyful Fate	Cha-cha-chá	6
2620	Música gerada 6 de Mercyful Fate	Mercyful Fate	Cha-cha-chá	4
2621	Música gerada 7 de Mercyful Fate	Mercyful Fate	Cha-cha-chá	10
2622	Música gerada 8 de Mercyful Fate	Mercyful Fate	Cha-cha-chá	9
2623	Música gerada 9 de Mercyful Fate	Mercyful Fate	Cha-cha-chá	3
2624	Música gerada 10 de Mercyful Fate	Mercyful Fate	Cha-cha-chá	6
2625	Música gerada 1 de Meredith Brooks	Meredith Brooks	Pop	5
2626	Música gerada 2 de Meredith Brooks	Meredith Brooks	Pop	6
2627	Música gerada 3 de Meredith Brooks	Meredith Brooks	Pop	8
2628	Música gerada 4 de Meredith Brooks	Meredith Brooks	Pop	2
2629	Música gerada 5 de Meredith Brooks	Meredith Brooks	Pop	4
2630	Música gerada 6 de Meredith Brooks	Meredith Brooks	Pop	4
2631	Música gerada 7 de Meredith Brooks	Meredith Brooks	Pop	5
2632	Música gerada 8 de Meredith Brooks	Meredith Brooks	Pop	10
2633	Música gerada 9 de Meredith Brooks	Meredith Brooks	Pop	4
2634	Música gerada 10 de Meredith Brooks	Meredith Brooks	Pop	1
2635	Música gerada 1 de Meresha	Meresha	Boogie	8
2636	Música gerada 2 de Meresha	Meresha	Boogie	10
2637	Música gerada 3 de Meresha	Meresha	Boogie	5
2638	Música gerada 4 de Meresha	Meresha	Boogie	4
2639	Música gerada 5 de Meresha	Meresha	Boogie	10
2640	Música gerada 6 de Meresha	Meresha	Boogie	5
2641	Música gerada 7 de Meresha	Meresha	Boogie	9
2642	Música gerada 8 de Meresha	Meresha	Boogie	2
2643	Música gerada 9 de Meresha	Meresha	Boogie	4
2644	Música gerada 10 de Meresha	Meresha	Boogie	5
2645	Música gerada 1 de Metal Church	Metal Church	Disco	9
2646	Música gerada 2 de Metal Church	Metal Church	Disco	10
2647	Música gerada 3 de Metal Church	Metal Church	Disco	5
2648	Música gerada 4 de Metal Church	Metal Church	Disco	7
2649	Música gerada 5 de Metal Church	Metal Church	Disco	8
2650	Música gerada 6 de Metal Church	Metal Church	Disco	3
2651	Música gerada 7 de Metal Church	Metal Church	Disco	2
2652	Música gerada 8 de Metal Church	Metal Church	Disco	1
2653	Música gerada 9 de Metal Church	Metal Church	Disco	8
2654	Música gerada 10 de Metal Church	Metal Church	Disco	8
2655	Música gerada 1 de Metallica	Metallica	K-pop	1
2656	Música gerada 2 de Metallica	Metallica	K-pop	10
2657	Música gerada 3 de Metallica	Metallica	K-pop	9
2658	Música gerada 4 de Metallica	Metallica	K-pop	6
2659	Música gerada 5 de Metallica	Metallica	K-pop	5
2660	Música gerada 6 de Metallica	Metallica	K-pop	10
2661	Música gerada 7 de Metallica	Metallica	K-pop	6
2662	Música gerada 8 de Metallica	Metallica	K-pop	3
2663	Música gerada 9 de Metallica	Metallica	K-pop	8
2664	Música gerada 10 de Metallica	Metallica	K-pop	4
2665	Música gerada 1 de Michael Jackson	Michael Jackson	Rhythm and blues	2
2666	Música gerada 2 de Michael Jackson	Michael Jackson	Rhythm and blues	5
2667	Música gerada 3 de Michael Jackson	Michael Jackson	Rhythm and blues	9
2668	Música gerada 4 de Michael Jackson	Michael Jackson	Rhythm and blues	10
2669	Música gerada 5 de Michael Jackson	Michael Jackson	Rhythm and blues	10
2670	Música gerada 6 de Michael Jackson	Michael Jackson	Rhythm and blues	10
2671	Música gerada 7 de Michael Jackson	Michael Jackson	Rhythm and blues	2
2672	Música gerada 8 de Michael Jackson	Michael Jackson	Rhythm and blues	4
2673	Música gerada 9 de Michael Jackson	Michael Jackson	Rhythm and blues	1
2674	Música gerada 10 de Michael Jackson	Michael Jackson	Rhythm and blues	9
2675	Música gerada 1 de Miguel	Miguel	Soul	10
2676	Música gerada 2 de Miguel	Miguel	Soul	9
2677	Música gerada 3 de Miguel	Miguel	Soul	5
2678	Música gerada 4 de Miguel	Miguel	Soul	4
2679	Música gerada 5 de Miguel	Miguel	Soul	6
2680	Música gerada 6 de Miguel	Miguel	Soul	7
2681	Música gerada 7 de Miguel	Miguel	Soul	1
2682	Música gerada 8 de Miguel	Miguel	Soul	5
2683	Música gerada 9 de Miguel	Miguel	Soul	8
2684	Música gerada 10 de Miguel	Miguel	Soul	9
2685	Música gerada 1 de Miguel Antonio	Miguel Antonio	Swing	10
2686	Música gerada 2 de Miguel Antonio	Miguel Antonio	Swing	1
2687	Música gerada 3 de Miguel Antonio	Miguel Antonio	Swing	5
2688	Música gerada 4 de Miguel Antonio	Miguel Antonio	Swing	5
2689	Música gerada 5 de Miguel Antonio	Miguel Antonio	Swing	1
2690	Música gerada 6 de Miguel Antonio	Miguel Antonio	Swing	3
2691	Música gerada 7 de Miguel Antonio	Miguel Antonio	Swing	9
2692	Música gerada 8 de Miguel Antonio	Miguel Antonio	Swing	6
2693	Música gerada 9 de Miguel Antonio	Miguel Antonio	Swing	7
2694	Música gerada 10 de Miguel Antonio	Miguel Antonio	Swing	8
2695	Música gerada 1 de Mike Posner	Mike Posner	Rock	2
2696	Música gerada 2 de Mike Posner	Mike Posner	Rock	6
2697	Música gerada 3 de Mike Posner	Mike Posner	Rock	3
2698	Música gerada 4 de Mike Posner	Mike Posner	Rock	7
2699	Música gerada 5 de Mike Posner	Mike Posner	Rock	4
2700	Música gerada 6 de Mike Posner	Mike Posner	Rock	6
2701	Música gerada 7 de Mike Posner	Mike Posner	Rock	1
2702	Música gerada 8 de Mike Posner	Mike Posner	Rock	2
2703	Música gerada 9 de Mike Posner	Mike Posner	Rock	5
2704	Música gerada 10 de Mike Posner	Mike Posner	Rock	8
2705	Música gerada 1 de Missy Elliott	Missy Elliott	Heavy Metal	8
2706	Música gerada 2 de Missy Elliott	Missy Elliott	Heavy Metal	4
2707	Música gerada 3 de Missy Elliott	Missy Elliott	Heavy Metal	5
2708	Música gerada 4 de Missy Elliott	Missy Elliott	Heavy Metal	5
2709	Música gerada 5 de Missy Elliott	Missy Elliott	Heavy Metal	5
2710	Música gerada 6 de Missy Elliott	Missy Elliott	Heavy Metal	8
2711	Música gerada 7 de Missy Elliott	Missy Elliott	Heavy Metal	4
2712	Música gerada 8 de Missy Elliott	Missy Elliott	Heavy Metal	7
2713	Música gerada 9 de Missy Elliott	Missy Elliott	Heavy Metal	9
2714	Música gerada 10 de Missy Elliott	Missy Elliott	Heavy Metal	10
2715	Música gerada 1 de Morbid Angel	Morbid Angel	Samba	4
2716	Música gerada 2 de Morbid Angel	Morbid Angel	Samba	8
2717	Música gerada 3 de Morbid Angel	Morbid Angel	Samba	8
2718	Música gerada 4 de Morbid Angel	Morbid Angel	Samba	9
2719	Música gerada 5 de Morbid Angel	Morbid Angel	Samba	5
2720	Música gerada 6 de Morbid Angel	Morbid Angel	Samba	6
2721	Música gerada 7 de Morbid Angel	Morbid Angel	Samba	4
2722	Música gerada 8 de Morbid Angel	Morbid Angel	Samba	5
2723	Música gerada 9 de Morbid Angel	Morbid Angel	Samba	7
2724	Música gerada 10 de Morbid Angel	Morbid Angel	Samba	9
2725	Música gerada 1 de Mötley Crüe	Mötley Crüe	K-pop	6
2726	Música gerada 2 de Mötley Crüe	Mötley Crüe	K-pop	3
2727	Música gerada 3 de Mötley Crüe	Mötley Crüe	K-pop	2
2728	Música gerada 4 de Mötley Crüe	Mötley Crüe	K-pop	7
2729	Música gerada 5 de Mötley Crüe	Mötley Crüe	K-pop	8
2730	Música gerada 6 de Mötley Crüe	Mötley Crüe	K-pop	4
2731	Música gerada 7 de Mötley Crüe	Mötley Crüe	K-pop	6
2732	Música gerada 8 de Mötley Crüe	Mötley Crüe	K-pop	7
2733	Música gerada 9 de Mötley Crüe	Mötley Crüe	K-pop	7
2734	Música gerada 10 de Mötley Crüe	Mötley Crüe	K-pop	4
2735	Música gerada 1 de Motorhead	Motorhead	Blues	3
2736	Música gerada 2 de Motorhead	Motorhead	Blues	7
2737	Música gerada 3 de Motorhead	Motorhead	Blues	10
2738	Música gerada 4 de Motorhead	Motorhead	Blues	9
2739	Música gerada 5 de Motorhead	Motorhead	Blues	9
2740	Música gerada 6 de Motorhead	Motorhead	Blues	8
2741	Música gerada 7 de Motorhead	Motorhead	Blues	6
2742	Música gerada 8 de Motorhead	Motorhead	Blues	8
2743	Música gerada 9 de Motorhead	Motorhead	Blues	8
2744	Música gerada 10 de Motorhead	Motorhead	Blues	2
2745	Música gerada 1 de Mr. Big	Mr. Big	Reggae	3
2746	Música gerada 2 de Mr. Big	Mr. Big	Reggae	9
2747	Música gerada 3 de Mr. Big	Mr. Big	Reggae	9
2748	Música gerada 4 de Mr. Big	Mr. Big	Reggae	5
2749	Música gerada 5 de Mr. Big	Mr. Big	Reggae	3
2750	Música gerada 6 de Mr. Big	Mr. Big	Reggae	6
2751	Música gerada 7 de Mr. Big	Mr. Big	Reggae	6
2752	Música gerada 8 de Mr. Big	Mr. Big	Reggae	4
2753	Música gerada 9 de Mr. Big	Mr. Big	Reggae	7
2754	Música gerada 10 de Mr. Big	Mr. Big	Reggae	7
2755	Música gerada 1 de Mr. Bungle	Mr. Bungle	Blues	5
2756	Música gerada 2 de Mr. Bungle	Mr. Bungle	Blues	1
2757	Música gerada 3 de Mr. Bungle	Mr. Bungle	Blues	1
2758	Música gerada 4 de Mr. Bungle	Mr. Bungle	Blues	7
2759	Música gerada 5 de Mr. Bungle	Mr. Bungle	Blues	9
2760	Música gerada 6 de Mr. Bungle	Mr. Bungle	Blues	6
2761	Música gerada 7 de Mr. Bungle	Mr. Bungle	Blues	6
2762	Música gerada 8 de Mr. Bungle	Mr. Bungle	Blues	3
2763	Música gerada 9 de Mr. Bungle	Mr. Bungle	Blues	5
2764	Música gerada 10 de Mr. Bungle	Mr. Bungle	Blues	3
2765	Música gerada 1 de Mudvayne	Mudvayne	R&N	1
2766	Música gerada 2 de Mudvayne	Mudvayne	R&N	5
2767	Música gerada 3 de Mudvayne	Mudvayne	R&N	1
2768	Música gerada 4 de Mudvayne	Mudvayne	R&N	2
2769	Música gerada 5 de Mudvayne	Mudvayne	R&N	6
2770	Música gerada 6 de Mudvayne	Mudvayne	R&N	8
2771	Música gerada 7 de Mudvayne	Mudvayne	R&N	2
2772	Música gerada 8 de Mudvayne	Mudvayne	R&N	8
2773	Música gerada 9 de Mudvayne	Mudvayne	R&N	1
2774	Música gerada 10 de Mudvayne	Mudvayne	R&N	2
2775	Música gerada 1 de Muse	Muse	Merengue	9
2776	Música gerada 2 de Muse	Muse	Merengue	6
2777	Música gerada 3 de Muse	Muse	Merengue	7
2778	Música gerada 4 de Muse	Muse	Merengue	6
2779	Música gerada 5 de Muse	Muse	Merengue	2
2780	Música gerada 6 de Muse	Muse	Merengue	9
2781	Música gerada 7 de Muse	Muse	Merengue	10
2782	Música gerada 8 de Muse	Muse	Merengue	5
2783	Música gerada 9 de Muse	Muse	Merengue	1
2784	Música gerada 10 de Muse	Muse	Merengue	1
2785	Música gerada 1 de My Chemical Romance	My Chemical Romance	Fado	7
2786	Música gerada 2 de My Chemical Romance	My Chemical Romance	Fado	5
2787	Música gerada 3 de My Chemical Romance	My Chemical Romance	Fado	10
2788	Música gerada 4 de My Chemical Romance	My Chemical Romance	Fado	3
2789	Música gerada 5 de My Chemical Romance	My Chemical Romance	Fado	4
2790	Música gerada 6 de My Chemical Romance	My Chemical Romance	Fado	6
2791	Música gerada 7 de My Chemical Romance	My Chemical Romance	Fado	5
2792	Música gerada 8 de My Chemical Romance	My Chemical Romance	Fado	4
2793	Música gerada 9 de My Chemical Romance	My Chemical Romance	Fado	7
2794	Música gerada 10 de My Chemical Romance	My Chemical Romance	Fado	7
2795	Música gerada 1 de Nazareth	Nazareth	Cha-cha-chá	7
2796	Música gerada 2 de Nazareth	Nazareth	Cha-cha-chá	9
2797	Música gerada 3 de Nazareth	Nazareth	Cha-cha-chá	10
2798	Música gerada 4 de Nazareth	Nazareth	Cha-cha-chá	10
2799	Música gerada 5 de Nazareth	Nazareth	Cha-cha-chá	8
2800	Música gerada 6 de Nazareth	Nazareth	Cha-cha-chá	10
2801	Música gerada 7 de Nazareth	Nazareth	Cha-cha-chá	2
2802	Música gerada 8 de Nazareth	Nazareth	Cha-cha-chá	6
2803	Música gerada 9 de Nazareth	Nazareth	Cha-cha-chá	10
2804	Música gerada 10 de Nazareth	Nazareth	Cha-cha-chá	9
2805	Música gerada 1 de Nelly Furtado	Nelly Furtado	Música sertaneja	1
2806	Música gerada 2 de Nelly Furtado	Nelly Furtado	Música sertaneja	1
2807	Música gerada 3 de Nelly Furtado	Nelly Furtado	Música sertaneja	1
2808	Música gerada 4 de Nelly Furtado	Nelly Furtado	Música sertaneja	8
2809	Música gerada 5 de Nelly Furtado	Nelly Furtado	Música sertaneja	10
2810	Música gerada 6 de Nelly Furtado	Nelly Furtado	Música sertaneja	7
2811	Música gerada 7 de Nelly Furtado	Nelly Furtado	Música sertaneja	8
2812	Música gerada 8 de Nelly Furtado	Nelly Furtado	Música sertaneja	9
2813	Música gerada 9 de Nelly Furtado	Nelly Furtado	Música sertaneja	3
2814	Música gerada 10 de Nelly Furtado	Nelly Furtado	Música sertaneja	8
2815	Música gerada 1 de Never Say Die	Never Say Die	R&N	8
2816	Música gerada 2 de Never Say Die	Never Say Die	R&N	3
2817	Música gerada 3 de Never Say Die	Never Say Die	R&N	4
2818	Música gerada 4 de Never Say Die	Never Say Die	R&N	3
2819	Música gerada 5 de Never Say Die	Never Say Die	R&N	10
2820	Música gerada 6 de Never Say Die	Never Say Die	R&N	7
2821	Música gerada 7 de Never Say Die	Never Say Die	R&N	1
2822	Música gerada 8 de Never Say Die	Never Say Die	R&N	6
2823	Música gerada 9 de Never Say Die	Never Say Die	R&N	8
2824	Música gerada 10 de Never Say Die	Never Say Die	R&N	2
2825	Música gerada 1 de Ne-Yo	Ne-Yo	Electronic	9
2826	Música gerada 2 de Ne-Yo	Ne-Yo	Electronic	10
2827	Música gerada 3 de Ne-Yo	Ne-Yo	Electronic	9
2828	Música gerada 4 de Ne-Yo	Ne-Yo	Electronic	10
2829	Música gerada 5 de Ne-Yo	Ne-Yo	Electronic	8
2830	Música gerada 6 de Ne-Yo	Ne-Yo	Electronic	8
2831	Música gerada 7 de Ne-Yo	Ne-Yo	Electronic	9
2832	Música gerada 8 de Ne-Yo	Ne-Yo	Electronic	4
2833	Música gerada 9 de Ne-Yo	Ne-Yo	Electronic	1
2834	Música gerada 10 de Ne-Yo	Ne-Yo	Electronic	10
2835	Música gerada 1 de Niall Horan	Niall Horan	Rhythm and blues	6
2836	Música gerada 2 de Niall Horan	Niall Horan	Rhythm and blues	10
2837	Música gerada 3 de Niall Horan	Niall Horan	Rhythm and blues	4
2838	Música gerada 4 de Niall Horan	Niall Horan	Rhythm and blues	3
2839	Música gerada 5 de Niall Horan	Niall Horan	Rhythm and blues	8
2840	Música gerada 6 de Niall Horan	Niall Horan	Rhythm and blues	9
2841	Música gerada 7 de Niall Horan	Niall Horan	Rhythm and blues	2
2842	Música gerada 8 de Niall Horan	Niall Horan	Rhythm and blues	9
2843	Música gerada 9 de Niall Horan	Niall Horan	Rhythm and blues	2
2844	Música gerada 10 de Niall Horan	Niall Horan	Rhythm and blues	6
2845	Música gerada 1 de Nick Jonas	Nick Jonas	Heavy Metal	8
2846	Música gerada 2 de Nick Jonas	Nick Jonas	Heavy Metal	1
2847	Música gerada 3 de Nick Jonas	Nick Jonas	Heavy Metal	10
2848	Música gerada 4 de Nick Jonas	Nick Jonas	Heavy Metal	9
2849	Música gerada 5 de Nick Jonas	Nick Jonas	Heavy Metal	3
2850	Música gerada 6 de Nick Jonas	Nick Jonas	Heavy Metal	2
2851	Música gerada 7 de Nick Jonas	Nick Jonas	Heavy Metal	9
2852	Música gerada 8 de Nick Jonas	Nick Jonas	Heavy Metal	9
2853	Música gerada 9 de Nick Jonas	Nick Jonas	Heavy Metal	5
2854	Música gerada 10 de Nick Jonas	Nick Jonas	Heavy Metal	7
2855	Música gerada 1 de Nightwing	Nightwing	Rock	6
2856	Música gerada 2 de Nightwing	Nightwing	Rock	7
2857	Música gerada 3 de Nightwing	Nightwing	Rock	9
2858	Música gerada 4 de Nightwing	Nightwing	Rock	3
2859	Música gerada 5 de Nightwing	Nightwing	Rock	10
2860	Música gerada 6 de Nightwing	Nightwing	Rock	8
2861	Música gerada 7 de Nightwing	Nightwing	Rock	8
2862	Música gerada 8 de Nightwing	Nightwing	Rock	4
2863	Música gerada 9 de Nightwing	Nightwing	Rock	10
2864	Música gerada 10 de Nightwing	Nightwing	Rock	10
2865	Música gerada 1 de Nightwish	Nightwish	Rock	7
2866	Música gerada 2 de Nightwish	Nightwish	Rock	7
2867	Música gerada 3 de Nightwish	Nightwish	Rock	6
2868	Música gerada 4 de Nightwish	Nightwish	Rock	10
2869	Música gerada 5 de Nightwish	Nightwish	Rock	8
2870	Música gerada 6 de Nightwish	Nightwish	Rock	5
2871	Música gerada 7 de Nightwish	Nightwish	Rock	9
2872	Música gerada 8 de Nightwish	Nightwish	Rock	7
2873	Música gerada 9 de Nightwish	Nightwish	Rock	10
2874	Música gerada 10 de Nightwish	Nightwish	Rock	10
2875	Música gerada 1 de Niki & Gabi	Niki & Gabi	Drum and bass	6
2876	Música gerada 2 de Niki & Gabi	Niki & Gabi	Drum and bass	3
2877	Música gerada 3 de Niki & Gabi	Niki & Gabi	Drum and bass	7
2878	Música gerada 4 de Niki & Gabi	Niki & Gabi	Drum and bass	4
2879	Música gerada 5 de Niki & Gabi	Niki & Gabi	Drum and bass	2
2880	Música gerada 6 de Niki & Gabi	Niki & Gabi	Drum and bass	1
2881	Música gerada 7 de Niki & Gabi	Niki & Gabi	Drum and bass	3
2882	Música gerada 8 de Niki & Gabi	Niki & Gabi	Drum and bass	7
2883	Música gerada 9 de Niki & Gabi	Niki & Gabi	Drum and bass	9
2884	Música gerada 10 de Niki & Gabi	Niki & Gabi	Drum and bass	1
2885	Música gerada 1 de Nine Inch Nails	Nine Inch Nails	Death Metal	3
2886	Música gerada 2 de Nine Inch Nails	Nine Inch Nails	Death Metal	7
2887	Música gerada 3 de Nine Inch Nails	Nine Inch Nails	Death Metal	10
2888	Música gerada 4 de Nine Inch Nails	Nine Inch Nails	Death Metal	3
2889	Música gerada 5 de Nine Inch Nails	Nine Inch Nails	Death Metal	10
2890	Música gerada 6 de Nine Inch Nails	Nine Inch Nails	Death Metal	7
2891	Música gerada 7 de Nine Inch Nails	Nine Inch Nails	Death Metal	9
2892	Música gerada 8 de Nine Inch Nails	Nine Inch Nails	Death Metal	2
2893	Música gerada 9 de Nine Inch Nails	Nine Inch Nails	Death Metal	9
2894	Música gerada 10 de Nine Inch Nails	Nine Inch Nails	Death Metal	2
2895	Música gerada 1 de Nirvana	Nirvana	Drum and bass	5
2896	Música gerada 2 de Nirvana	Nirvana	Drum and bass	7
2897	Música gerada 3 de Nirvana	Nirvana	Drum and bass	10
2898	Música gerada 4 de Nirvana	Nirvana	Drum and bass	8
2899	Música gerada 5 de Nirvana	Nirvana	Drum and bass	2
2900	Música gerada 6 de Nirvana	Nirvana	Drum and bass	8
2901	Música gerada 7 de Nirvana	Nirvana	Drum and bass	3
2902	Música gerada 8 de Nirvana	Nirvana	Drum and bass	1
2903	Música gerada 9 de Nirvana	Nirvana	Drum and bass	3
2904	Música gerada 10 de Nirvana	Nirvana	Drum and bass	10
2905	Música gerada 1 de Olly Murs	Olly Murs	Merengue	2
2906	Música gerada 2 de Olly Murs	Olly Murs	Merengue	3
2907	Música gerada 3 de Olly Murs	Olly Murs	Merengue	9
2908	Música gerada 4 de Olly Murs	Olly Murs	Merengue	5
2909	Música gerada 5 de Olly Murs	Olly Murs	Merengue	7
2910	Música gerada 6 de Olly Murs	Olly Murs	Merengue	5
2911	Música gerada 7 de Olly Murs	Olly Murs	Merengue	5
2912	Música gerada 8 de Olly Murs	Olly Murs	Merengue	7
2913	Música gerada 9 de Olly Murs	Olly Murs	Merengue	6
2914	Música gerada 10 de Olly Murs	Olly Murs	Merengue	8
2915	Música gerada 1 de Omen	Omen	Black Metal	10
2916	Música gerada 2 de Omen	Omen	Black Metal	4
2917	Música gerada 3 de Omen	Omen	Black Metal	7
2918	Música gerada 4 de Omen	Omen	Black Metal	6
2919	Música gerada 5 de Omen	Omen	Black Metal	5
2920	Música gerada 6 de Omen	Omen	Black Metal	4
2921	Música gerada 7 de Omen	Omen	Black Metal	5
2922	Música gerada 8 de Omen	Omen	Black Metal	4
2923	Música gerada 9 de Omen	Omen	Black Metal	10
2924	Música gerada 10 de Omen	Omen	Black Metal	3
2925	Música gerada 1 de One Direction	One Direction	Frevo	6
2926	Música gerada 2 de One Direction	One Direction	Frevo	3
2927	Música gerada 3 de One Direction	One Direction	Frevo	1
2928	Música gerada 4 de One Direction	One Direction	Frevo	10
2929	Música gerada 5 de One Direction	One Direction	Frevo	10
2930	Música gerada 6 de One Direction	One Direction	Frevo	4
2931	Música gerada 7 de One Direction	One Direction	Frevo	7
2932	Música gerada 8 de One Direction	One Direction	Frevo	2
2933	Música gerada 9 de One Direction	One Direction	Frevo	6
2934	Música gerada 10 de One Direction	One Direction	Frevo	7
2935	Música gerada 1 de OneRepublic	OneRepublic	Pop Rock	4
2936	Música gerada 2 de OneRepublic	OneRepublic	Pop Rock	3
2937	Música gerada 3 de OneRepublic	OneRepublic	Pop Rock	3
2938	Música gerada 4 de OneRepublic	OneRepublic	Pop Rock	2
2939	Música gerada 5 de OneRepublic	OneRepublic	Pop Rock	9
2940	Música gerada 6 de OneRepublic	OneRepublic	Pop Rock	8
2941	Música gerada 7 de OneRepublic	OneRepublic	Pop Rock	4
2942	Música gerada 8 de OneRepublic	OneRepublic	Pop Rock	1
2943	Música gerada 9 de OneRepublic	OneRepublic	Pop Rock	1
2944	Música gerada 10 de OneRepublic	OneRepublic	Pop Rock	4
2945	Música gerada 1 de Otep	Otep	Orquesta	2
2946	Música gerada 2 de Otep	Otep	Orquesta	6
2947	Música gerada 3 de Otep	Otep	Orquesta	8
2948	Música gerada 4 de Otep	Otep	Orquesta	4
2949	Música gerada 5 de Otep	Otep	Orquesta	5
2950	Música gerada 6 de Otep	Otep	Orquesta	5
2951	Música gerada 7 de Otep	Otep	Orquesta	1
2952	Música gerada 8 de Otep	Otep	Orquesta	9
